system:index,ARVI,B11,B12,B2,B3,B4,B5,B6,B7,B8,DVI,GRVI,HH,HV,IRECI,LAI,MTCI,NDVI,REIP,RVI,VH,VV,agbd,random,.geo
202009_078E_024N_5,0.8165928,1324.5,680.5,251.5,565.0,406.0,944.0,2090.5,2339.0,2475.5,2152.0,0.119508535,10250,5482,4491.7153,6.2549496,3.2598772,0.6787894,716.5368,5.235892,-16.076597634337766,-9.821949051482672,208.186172,0.7579237376842117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77624876271464,29.720009406204962]}"
202005_078E_024N_976,0.8372093,1297.0,760.0,222.0,566.0,402.0,1011.0,2104.0,2343.0,2515.0,2052.0,0.15834218,10373,6409,3806.7363,5.9118776,2.1418803,0.7164692,712.8452,6.0539083,-14.822838697126603,-8.803958140200573,119.56499481201172,0.7579256462681123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71795011703834,29.67050316348842]}"
202005_078E_024N_215,0.80993986,1547.5,838.5,274.5,638.5,489.5,1067.0,2151.0,2405.5,2488.0,1996.5,0.12054971,12264,7279,3978.2605,5.9939003,2.7144175,0.67052436,716.0606,5.07063,-14.732956179747502,-8.672744186214969,353.964661,0.7579991914657022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78252995263499,29.71352495365354]}"
202010_078E_024N_37,0.8069349,1557.0,848.0,327.0,621.0,532.5,1047.5,2388.0,2808.5,3012.0,2437.5,0.09053593,14691,7015,5126.702,6.169855,3.444307,0.68586373,718.08374,5.366858,-16.263407600547712,-8.956277887513656,107.318008,0.7580270348604276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74480815705205,29.733476445507254]}"
202005_078E_024N_73,0.8136222,2017.5,1071.0,203.5,484.5,461.5,1017.5,2239.5,2456.0,2271.5,1914.5,0.07795152,21663,8498,4456.9595,6.2774935,2.676223,0.66498244,715.57666,4.9699097,-15.987061403093936,-9.610130008866149,82.626221,0.7582257983425408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74829412787778,29.723357596404842]}"
202007_078E_024N_180,0.8280285,1584.0,785.0,232.0,508.0,390.0,834.0,2082.0,2398.0,2480.0,2178.0,0.13107242,8404,5835,4926.2764,6.9341817,3.3841166,0.6993642,718.23706,5.652568,-17.095063568130037,-10.89162755043738,438.509979,0.758353542565197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70834586839167,29.694323147483807]}"
202010_078E_024N_392,0.846936,1317.5,606.0,165.5,352.5,242.5,683.5,1764.0,2052.5,2189.0,1820.5,0.19275707,8925,4463,4838.4062,7.2189054,3.2987096,0.7935058,717.0471,8.688785,-15.29242920044363,-8.148960241339285,364.874359,0.7589145924399144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76014816830583,29.70519572033386]}"
202009_078E_024N_728,0.82857144,1277.0,604.0,186.0,403.0,330.0,727.0,1795.0,2033.0,2105.0,1637.0,0.14157303,5649,3973,4018.3276,6.437449,3.0555556,0.7065751,716.11426,5.8160534,-17.676016324630233,-11.629618153149634,142.878784,0.7592891323640761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7288382007974,29.667449682363003]}"
202007_078E_024N_109,0.8102728,1476.5,770.5,267.5,549.5,426.0,985.5,2206.5,2620.5,2492.5,2083.5,0.108193114,11965,6199,4604.2534,6.3701944,2.8293488,0.6792958,716.1247,5.2456865,-15.724151305671455,-9.055723292514957,403.752686,0.7595538988598836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75135900548656,29.72631930638719]}"
202010_078E_024N_585,0.8468619,1420.0,706.0,206.0,450.0,355.0,756.0,1934.0,2424.0,2538.0,2153.0,0.093959734,4235,2101,4453.757,6.362817,3.539548,0.74442595,718.5296,6.825521,-19.46615626860309,-13.487787295390916,219.1011199951172,0.7599732769463208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.69729489387008,29.68970299971706]}"
202009_078E_024N_23,0.87940085,743.5,346.0,96.5,286.5,168.0,487.0,1545.5,1783.0,1734.0,1517.0,0.24086848,3449,2317,4801.8477,7.2875414,4.216296,0.83702374,719.83307,11.328091,-18.278281622648947,-12.669940334601826,252.822754,0.7599938004962917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77343624980898,29.717501794855078]}"
202005_078E_024N_470,0.8253796,1782.0,962.0,179.0,351.0,312.0,819.0,1730.0,2059.0,2065.0,1589.0,0.01842546,8818,4787,3149.638,5.582248,2.2428572,0.68130744,714.66864,5.275641,-13.688733004190954,-6.885158781752636,92.87443542480469,0.7601434309310922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74910186998483,29.69990308362284]}"
202010_078E_024N_241,0.85642743,1459.5,698.0,244.5,593.0,343.0,1012.0,2811.0,3311.0,3392.0,2972.0,0.23594576,8299,4467,7277.2266,7.4271784,3.3126304,0.79851425,717.2125,8.926334,-16.376323576354345,-10.792223538647194,721.135132,0.7605631797482324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77394486363741,29.718183301470617]}"
202006_078E_024N_52,0.8048278,1603.5,962.0,264.0,534.0,447.5,940.5,2002.5,2248.0,2368.5,1889.5,0.084304236,6976,3473,3639.5952,5.6805887,2.722417,0.68201375,715.4867,5.289689,-14.715336046519921,-8.679189501261643,30.73183250427246,0.7611713894363984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76434737456573,29.721026844150344]}"
202006_078E_024N_62,0.85111904,1307.5,650.5,243.0,643.5,384.0,1015.0,2432.5,2844.0,2818.0,2390.0,0.19484594,18137,9732,5617.759,6.6681,2.9210634,0.7491367,715.6504,6.976138,-16.410437261786427,-9.846792837115931,20.464508056640625,0.7615662126239217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77706232960854,29.71685854428246]}"
202005_078E_024N_508,0.8726156,1221.0,513.0,123.0,318.0,192.0,666.0,1556.0,1800.0,1782.0,1504.0,0.21508828,9425,5391,3808.088,7.122828,2.4856734,0.7970205,714.7406,8.853211,-16.244340740237714,-10.18062277076008,153.294724,0.7617454097424061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74731845884163,29.69785584558893]}"
202005_078E_024N_965,0.7876481,1373.0,803.0,251.0,492.0,479.0,884.0,1847.0,2065.0,2253.0,1684.0,0.0295858,8326,4065,2767.7964,5.0126123,2.399635,0.6285382,714.1706,4.384134,-14.687189904797346,-7.920206817987963,104.280418,0.761904148448005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71871355928239,29.671412937537863]}"
202007_078E_024N_241,0.5827937,1437.0,960.0,480.0,664.0,708.0,980.0,1560.0,1771.0,1827.0,1061.0,-0.020278834,15670,6010,1443.316,3.8318198,2.9270387,0.43379664,716.72864,2.5322998,-15.117460388699989,-7.567073789128595,163.813034,0.7620938588833417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6994080993228,29.686114227399322]}"
202010_078E_024N_738,0.77799046,753.0,458.0,116.0,245.0,197.0,358.0,895.0,988.0,1009.0,785.0,0.047993705,7112,3640,1710.164,5.7348866,3.3038673,0.6864197,718.3333,5.3779526,-17.024678521628385,-10.455924369911328,276.613373,0.7621449038605911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71815690996092,29.674565918365186]}"
202009_078E_024N_199,0.8720819,1140.0,545.0,166.0,369.0,249.0,618.0,1853.0,2203.0,2420.0,2159.0,0.18604651,7928,4544,5849.1387,7.2474375,3.8828828,0.8031026,718.97644,9.157576,-14.974113554840384,-8.401919138189163,268.694061,0.7622114678054521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77260562751039,29.700799793931797]}"
202010_078E_024N_267,0.86769086,833.0,365.0,146.5,313.5,222.0,479.5,1385.0,1817.5,1827.0,1538.0,0.21772003,4394,2702,4452.308,7.413989,4.2561703,0.8108778,718.2518,9.57519,-16.197173737545516,-10.863314594022672,301.942871,0.7623580619429345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76311609091815,29.716052190109668]}"
202005_078E_024N_954,0.8462892,1493.0,775.0,257.0,669.0,461.0,1155.0,2606.0,2980.0,3237.0,2773.0,0.18477044,6882,4923,5132.4585,6.7776084,2.6657264,0.7273803,715.5805,6.3362255,-15.736307250499227,-10.02707431152726,155.646149,0.7631957546694979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73859119562334,29.67250603956239]}"
202005_078E_024N_672,0.7807673,1227.0,695.0,225.0,472.0,412.0,835.0,1612.0,1804.0,1957.0,1423.0,0.068384536,9347,4545,2578.9143,5.1146574,2.1108491,0.653099,713.2763,4.765333,-16.221715641756546,-9.111477354285276,261.350311,0.7637185561364749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74870534198871,29.690198619400643]}"
202005_078E_024N_569,0.88542867,1189.0,534.0,145.0,360.0,257.0,722.0,1974.0,2364.0,2325.0,2065.0,0.19363892,5760,3362,5270.342,7.0429583,3.2262356,0.78174096,717.7377,8.1634245,-15.534675713008237,-9.33588217139272,170.869537,0.7642090699893369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72668621603036,29.694726329598485]}"
202007_078E_024N_135,0.80151033,1848.0,819.0,345.0,719.0,590.0,1097.5,2732.5,3070.5,3344.5,2528.0,0.14738545,8967,4530,4576.4434,6.508339,2.967817,0.68869066,715.0952,5.424841,-14.190777519498642,-7.515587338078058,161.346161,0.7644621140445459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74599348396893,29.72130544785745]}"
202005_078E_024N_655,0.79574203,1761.0,1024.0,285.0,571.0,500.0,991.0,2273.0,2560.0,2815.0,2102.0,0.08174905,4148,2856,4334.331,5.8740244,2.9965458,0.6745851,716.6172,5.146,-19.132233671504846,-13.465785876478964,111.154449,0.7645263016186205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72234553581065,29.690623783051272]}"
202008_078E_024N_15,0.79311216,2013.0,1003.0,376.0,739.0,603.5,1294.5,2841.0,3328.0,3342.5,2748.0,0.081083946,6368,2918,6254.0576,6.015601,3.4458737,0.6873445,717.80347,5.397372,-18.32393327600202,-12.797228634410418,333.748108,0.7647539981173098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.79547204409747,29.711838531729427]}"
202009_078E_024N_228,0.8520165,1287.0,586.0,178.0,395.0,269.0,718.0,2292.0,2703.0,2515.0,2192.0,0.17770036,4063,2666,6386.273,6.927898,3.9422312,0.7793462,718.9852,8.063973,-16.412219314465936,-10.319166404354288,143.89035034179688,0.76485359905669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77030771783993,29.69852248822699]}"
202009_078E_024N_66,0.8335651,937.0,404.0,205.0,435.5,301.0,674.0,1892.5,2244.5,2409.5,2007.0,0.14604026,10336,6209,4644.549,6.488234,3.6406856,0.74667376,719.671,6.906957,-16.827473757690875,-11.18388645147422,283.634216,0.7651680921328993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77583593121557,29.711432842094137]}"
202009_078E_024N_639,0.88211983,1201.0,556.0,131.0,342.0,251.0,631.0,1924.0,2254.0,2384.0,1883.0,0.18016529,7631,4771,5069.7896,6.9877934,3.6140351,0.7814978,718.9833,8.153226,-17.809684079650367,-12.098023753680708,210.607513,0.7653879427447957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73573295511417,29.67383238972788]}"
202009_078E_024N_415,0.89627504,1558.0,718.0,181.0,484.0,308.0,848.0,2544.0,3121.0,3360.0,3028.0,0.21413276,9005,3749,7812.9897,7.203688,4.1215973,0.81946224,718.9526,10.078014,-17.35272113915111,-10.897027048228056,137.984497,0.7658834049776584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75651131965768,29.685760154131597]}"
202010_078E_024N_285,0.79655504,1779.0,896.5,317.5,590.0,476.0,1065.0,2432.0,2696.5,2986.0,2379.5,0.107778236,6421,4293,4953.934,6.080055,3.1014957,0.6694977,716.0783,5.052886,-16.19182936894719,-10.08400787065647,326.9793395996094,0.7666876393137079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76132380656645,29.71468184557989]}"
202008_078E_024N_133,0.7945598,1483.0,868.0,269.0,475.0,478.0,836.0,1905.0,2150.0,2374.0,1902.0,0.038491752,9241,5550,3428.3247,5.083425,3.021645,0.6606319,716.43634,4.8933053,-16.266320153043146,-9.207405142786978,127.634727,0.7667258009812687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75593629617235,29.69049232689523]}"
202009_078E_024N_365,0.8449367,1102.0,563.0,196.0,497.0,308.0,841.0,2018.0,2304.0,2437.0,1933.0,0.20851064,11800,6628,4089.6692,6.70308,2.682624,0.7579568,715.2803,7.262987,-17.00568911385274,-11.481761718249695,447.760071,0.7671322417917337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77945978335642,29.68958316850373]}"
202009_078E_024N_364,0.8169399,1172.0,664.0,212.0,500.0,374.0,857.0,1940.0,2192.0,2291.0,1777.0,0.13136095,8691,4369,3124.5034,5.6784754,2.4699793,0.6936719,714.2613,5.5289474,-14.18816601411418,-8.206462913814654,357.13800048828125,0.7676341049673576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76964255918276,29.689492348667105]}"
202008_078E_024N_24,0.7862016,1436.0,856.0,272.5,555.0,480.5,977.5,2012.5,2256.0,2330.5,1737.5,0.056816082,7785,5771,3441.3506,5.0231724,2.6452188,0.6416029,715.4528,4.58059,-16.55038650380495,-11.632890054695705,262.326355,0.7677203899855857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78516294408169,29.70948835406838]}"
202010_078E_024N_706,0.78203124,1336.0,728.0,270.0,524.0,481.0,949.0,1934.0,2147.0,2233.0,1660.0,0.06363636,11738,5004,2830.936,4.9886665,2.2915719,0.63983524,713.8552,4.5530148,-15.745712694706949,-10.538057699749082,176.377777,0.7683365743361144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7247988094411,29.68049554300765]}"
202010_078E_024N_570,0.8866213,1667.0,749.0,162.0,385.0,241.0,773.0,2324.0,2861.0,3103.0,2632.0,0.21288015,5191,3317,6926.804,7.5387635,3.9584906,0.8378161,719.9914,11.331683,-18.108601687910717,-11.773975139746138,306.686829,0.7686106856594829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73603507568959,29.690980716044745]}"
202007_078E_024N_33,0.83500695,1217.5,617.0,197.5,430.5,299.0,746.5,1971.0,2248.0,2282.0,1860.5,0.15962818,8368,4251,4790.423,6.622208,3.3383489,0.7546537,717.05457,7.1546764,-16.429259616102897,-10.759722438865298,290.613922,0.7689683833905765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75202822692647,29.73489830716388]}"
202009_078E_024N_398,0.83744293,1834.0,950.0,326.0,674.0,536.0,1131.0,2849.0,3319.0,3708.0,3179.0,0.14190872,6027,4385,6961.673,6.5936856,3.4437087,0.7498607,718.4847,6.995546,-14.1162202708994,-7.979174966810285,175.100891,0.7693132496904647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75778913146827,29.686900136151184]}"
202010_078E_024N_271,0.7890885,1825.5,1090.5,306.5,592.5,557.5,1062.0,1999.5,2225.0,2395.5,1876.5,0.015435144,5318,2897,3159.106,4.8225274,2.464271,0.628229,715.42505,4.3797855,-15.536472311805976,-9.516114930883392,260.973419,0.769384864807969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77138812644064,29.715903614823862]}"
202009_078E_024N_781,0.80240965,1369.0,742.0,246.0,550.0,452.0,851.0,1916.0,2204.0,2285.0,1902.0,0.0877193,6500,5451,3818.2856,5.6617146,2.808,0.66679007,716.0167,5.002222,-16.60312900378411,-11.166409897284355,208.2110595703125,0.7693876604808179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72322142303565,29.66220693494511]}"
202009_078E_024N_433,0.879646,1484.0,667.0,171.0,380.0,271.0,700.0,2121.0,2614.0,2655.0,2410.0,0.21095008,7024,4613,6565.284,7.553584,3.8025477,0.81639564,718.4493,9.892989,-14.018289664112766,-7.245888771196027,304.917908,0.7694142351842045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76478914083644,29.684935199357792]}"
202005_078E_024N_181,0.8386699,1562.5,793.5,215.5,431.0,341.5,831.0,2007.5,2298.5,2358.0,2013.0,0.11944763,6966,4571,4756.127,6.837924,2.8113441,0.7401551,715.988,6.6970515,-15.742354245092178,-8.619703712165537,225.24053955078125,0.769462788747938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74839769548241,29.715011475472444]}"
202008_078E_024N_111,0.8113577,1405.0,742.0,287.0,569.0,452.0,897.0,2240.0,2686.0,2837.0,2339.0,0.14621131,5119,2274,5365.47,6.6369476,3.51272,0.72597754,717.33044,6.2986727,-16.96266298640823,-11.135329667708119,374.240692,0.7709855261377276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78611720147863,29.69460753879342]}"
